snapped_at,price,market_cap,total_volume
2021-06-04 00:00:00 UTC,14.84345420612383,667744684.5694374,24747904.88258937
2021-06-05 00:00:00 UTC,14.95101143723769,669939675.544406,63768073.8414599
2021-06-06 00:00:00 UTC,14.01185199015191,627246726.0999879,26148716.1719764
2021-06-07 00:00:00 UTC,14.186277785961508,635688494.6043591,47441618.79120825
2021-06-08 00:00:00 UTC,13.415469544168833,608029609.75526,25955706.746473286
2021-06-09 00:00:00 UTC,12.33249461660307,570339130.668078,27358346.06464763
2021-06-10 00:00:00 UTC,12.55493679991437,580491869.9364597,19276960.70058115
2021-06-11 00:00:00 UTC,12.405876216504803,571118597.7080703,12289409.035705496
2021-06-12 00:00:00 UTC,12.713485444914546,582643916.5335699,30856215.854171112
2021-06-13 00:00:00 UTC,11.915435892009372,550537176.5756769,14638753.706679234
2021-06-14 00:00:00 UTC,12.031165023890326,553486107.7003425,13603121.047671188
2021-06-15 00:00:00 UTC,12.362751784897402,569085806.0930248,14578479.552005554
2021-06-16 00:00:00 UTC,12.39274751384439,585922822.556403,21062609.277221903
2021-06-17 00:00:00 UTC,11.797774568470409,557997348.5262376,26457146.62897826
2021-06-18 00:00:00 UTC,11.94383143559998,562328351.169909,26259522.077807408
2021-06-19 00:00:00 UTC,10.236789581123832,485204543.6141232,43300591.40141076
2021-06-20 00:00:00 UTC,10.046022862904147,475230925.6403343,40957942.66406563
2021-06-21 00:00:00 UTC,9.436315763206888,446260972.33943146,44649211.63099569
2021-06-22 00:00:00 UTC,7.281802138271536,344638403.3339112,51317977.957848
2021-06-23 00:00:00 UTC,7.130962272553303,342168178.4380609,40468165.95899873
2021-06-24 00:00:00 UTC,8.55959136495359,416880372.73265797,53082334.85824729
2021-06-25 00:00:00 UTC,8.728393331283202,423742318.72798073,30938571.661795285
2021-06-26 00:00:00 UTC,8.054260091872948,390768775.65144116,39641007.56087429
2021-06-27 00:00:00 UTC,7.9310267297552475,384387095.191251,39236824.0396727
2021-06-28 00:00:00 UTC,8.538466715095682,414227762.74350125,31227476.181276307
2021-06-29 00:00:00 UTC,8.777482499294445,425726385.12611145,26669612.43878536
2021-06-30 00:00:00 UTC,9.38716028503892,466907868.2560238,30920513.716672894
2021-07-01 00:00:00 UTC,9.489136263617638,471603868.2172261,27386925.323717423
2021-07-02 00:00:00 UTC,9.162659864827578,454826566.68110174,23270997.766849756
2021-07-03 00:00:00 UTC,9.660730285359474,480271385.2232806,53248569.69110589
2021-07-04 00:00:00 UTC,10.696861811032043,529637738.1445288,54643958.61369242
2021-07-05 00:00:00 UTC,11.162643242696586,555325287.3408026,54671044.632519454
2021-07-06 00:00:00 UTC,10.422896429610718,518352558.51597893,31096788.559680846
2021-07-07 00:00:00 UTC,11.723646696649963,598763632.0602555,53246269.354041055
2021-07-08 00:00:00 UTC,15.979541998089005,814118145.4268421,333987947.2172206
2021-07-09 00:00:00 UTC,13.719244163571195,698018538.3724549,78821075.91300848
2021-07-10 00:00:00 UTC,15.522036928266665,781935947.4195107,230342451.14325443
2021-07-11 00:00:00 UTC,18.562617465099763,945703725.9120752,165092884.92234346
2021-07-12 00:00:00 UTC,19.579915029776707,997615385.7955437,516814328.830124
2021-07-13 00:00:00 UTC,16.769215122862217,873896817.9531516,41482984.123625994
2021-07-14 00:00:00 UTC,16.813147303816205,878589460.4337211,82450375.54434606
2021-07-15 00:00:00 UTC,18.23990175982068,929193161.6116301,286769310.5814305
2021-07-16 00:00:00 UTC,17.405658182261398,908194890.3152467,101340813.53837036
2021-07-17 00:00:00 UTC,16.907878337612058,870813338.2685082,64201695.24822544
2021-07-18 00:00:00 UTC,15.210442266284494,793982196.549029,34965605.948837526
2021-07-19 00:00:00 UTC,15.078106223439253,801062842.2728198,25829100.184825387
2021-07-20 00:00:00 UTC,13.680554969018202,714013808.3669858,21850468.049066026
